parcel_id,municipality,land_area_m2,zoning_or_land_use,assessment_class,has_residential_use,source_ref,quality_tier,notes
lotcon-5092,municipality-7,829113.70,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 11; concession=5; legal=LOT 11, CON 5; linkage=none"
lotcon-5093,municipality-4,543939.07,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=15; legal=LOT 22, CON 15; linkage=none"
lotcon-5094,municipality-2,1640864.10,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=13; legal=LOT 29, CON 13; linkage=none"
lotcon-5095,municipality-7,408626.41,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 134; concession=3 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 134, CON 3 NE TSR; linkage=none"
lotcon-5096,municipality-4,864056.19,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=12; legal=LOT 9, CON 12; linkage=none"
lotcon-5097,municipality-7,817068.57,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 2; concession=6; legal=LOT 2, CON 6; linkage=none"
lotcon-5098,municipality-7,400616.87,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 74; concession=2 NORTH OF DURHAM ROAD; legal=LOT 74, CON 2 NDR; linkage=none"
lotcon-5099,municipality-7,416379.25,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 116; concession=1 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 116, CON 1 SW TSR; linkage=none"
lotcon-5100,municipality-7,452695.69,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 128; concession=2 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 128, CON 2 NE TSR; linkage=none"
lotcon-5101,municipality-4,443360.92,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 110; concession=2 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 110, CON 2 SW TSR; linkage=none"
lotcon-5102,municipality-7,412900.76,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 122; concession=1 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 122, CON 1 NE TSR; linkage=none"
lotcon-5103,municipality-4,806978.57,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 29; concession=14; legal=LOT 29, CON 14; linkage=none"
lotcon-5104,municipality-7,812631.48,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=8; legal=LOT 24, CON 8; linkage=none"
lotcon-5105,municipality-7,799788.13,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 33; concession=7; legal=LOT 33, CON 7; linkage=none"
lotcon-5106,municipality-7,397866.95,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 56; concession=3 NORTH OF DURHAM ROAD; legal=LOT 56, CON 3 NDR; linkage=none"
lotcon-5107,municipality-4,578276.64,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=15; legal=LOT 21, CON 15; linkage=none"
lotcon-5108,municipality-7,404124.09,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 73; concession=2 NORTH OF DURHAM ROAD; legal=LOT 73, CON 2 NDR; linkage=none"
lotcon-5109,municipality-4,813147.60,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=12; legal=LOT 8, CON 12; linkage=none"
lotcon-5110,municipality-7,805424.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=4; legal=LOT 19, CON 4; linkage=none"
lotcon-5111,municipality-4,405741.28,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 104; concession=3 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 104, CON 3 SW TSR; linkage=none"
lotcon-5112,municipality-4,855348.78,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 23; concession=11; legal=LOT 23, CON 11; linkage=none"
lotcon-5113,municipality-4,886975.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 24; concession=11; legal=LOT 24, CON 11; linkage=none"
lotcon-5114,municipality-7,824375.68,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 10; concession=5; legal=LOT 10, CON 5; linkage=none"
lotcon-5115,municipality-7,412267.80,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 55; concession=3 NORTH OF DURHAM ROAD; legal=LOT 55, CON 3 NDR; linkage=none"
lotcon-5116,municipality-4,645498.22,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=15; legal=LOT 20, CON 15; linkage=none"
lotcon-5117,municipality-7,822841.65,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 1; concession=6; legal=LOT 1, CON 6; linkage=none"
lotcon-5118,municipality-7,418964.51,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 72; concession=2 NORTH OF DURHAM ROAD; legal=LOT 72, CON 2 NDR; linkage=none"
lotcon-5119,municipality-4,791567.96,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 7; concession=12; legal=LOT 7, CON 12; linkage=none"
lotcon-5120,municipality-4,794817.53,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 28; concession=14; legal=LOT 28, CON 14; linkage=none"
lotcon-5121,municipality-7,406556.22,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 135; concession=3 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 135, CON 3 NE TSR; linkage=none"
lotcon-5122,municipality-7,417282.36,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 54; concession=3 NORTH OF DURHAM ROAD; legal=LOT 54, CON 3 NDR; linkage=none"
lotcon-5123,municipality-7,804514.35,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 32; concession=7; legal=LOT 32, CON 7; linkage=none"
lotcon-5124,municipality-4,814233.86,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=3 WEST OF GARAFRAXA ROAD; legal=LOT 5, 3 WGR; linkage=none"
lotcon-5125,municipality-7,1190256.98,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 23; concession=8; legal=LOT 23, CON 8; linkage=none"
lotcon-5126,municipality-2,1612461.66,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=11; legal=LOT 30, CON 11; linkage=none"
lotcon-5127,municipality-4,804475.71,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=11; legal=LOT 22, CON 11; linkage=none"
lotcon-5128,municipality-7,413230.63,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 123; concession=1 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 123, CON 1 NE TSR; linkage=none"
lotcon-5129,municipality-7,443444.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 111; concession=2 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 111, CON 2 SW TSR; linkage=none"
lotcon-5130,municipality-4,827700.02,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=2 EAST OF GARAFRAXA ROAD; legal=LOT 8, 2 EGR; linkage=none"
lotcon-5131,municipality-7,396814.24,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 117; concession=1 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 117, CON 1 SW TSR; linkage=none"
lotcon-5132,municipality-7,381875.39,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 129; concession=2 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 129, CON 2 NE TSR; linkage=none"
lotcon-5133,municipality-7,413639.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 71; concession=2 NORTH OF DURHAM ROAD; legal=LOT 71, CON 2 NDR; linkage=none"
lotcon-5134,municipality-4,594102.41,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=15; legal=LOT 19, CON 15; linkage=none"
lotcon-5135,municipality-7,813462.64,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=4; legal=LOT 18, CON 4; linkage=none"
lotcon-5136,municipality-4,815202.41,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=12; legal=LOT 6, CON 12; linkage=none"
lotcon-5137,municipality-4,750539.82,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=2 WEST OF GARAFRAXA ROAD; legal=LOT 6, 2 WGR; linkage=none"
lotcon-5138,municipality-4,814877.90,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=3 EAST OF GARAFRAXA ROAD; legal=LOT 9, 3 EGR; linkage=none"
lotcon-5139,municipality-4,391672.63,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 105; concession=3 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 105, CON 3 SW TSR; linkage=none"
lotcon-5140,municipality-7,810699.14,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=5; legal=LOT 9, CON 5; linkage=none"
lotcon-5141,municipality-7,399282.75,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 53; concession=3 NORTH OF DURHAM ROAD; legal=LOT 53, CON 3 NDR; linkage=none"
lotcon-5142,municipality-4,813367.18,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 27; concession=14; legal=LOT 27, CON 14; linkage=none"
lotcon-5143,municipality-4,806867.38,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=11; legal=LOT 21, CON 11; linkage=none"
lotcon-5144,municipality-7,836386.61,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 40; concession=6; legal=LOT 40, CON 6; linkage=none"
lotcon-5145,municipality-7,443465.65,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 70; concession=2 NORTH OF DURHAM ROAD; legal=LOT 70, CON 2 NDR; linkage=none"
lotcon-5146,municipality-4,643419.84,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=15; legal=LOT 18, CON 15; linkage=none"
lotcon-5147,municipality-4,834524.27,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 5; concession=12; legal=LOT 5, CON 12; linkage=none"
lotcon-5148,municipality-7,815290.04,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 31; concession=7; legal=LOT 31, CON 7; linkage=none"
lotcon-5149,municipality-7,396989.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 136; concession=3 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 136, CON 3 NE TSR; linkage=none"
lotcon-5150,municipality-7,779876.45,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 22; concession=8; legal=LOT 22, CON 8; linkage=none"
lotcon-5151,municipality-7,390190.29,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 52; concession=3 NORTH OF DURHAM ROAD; legal=LOT 52, CON 3 NDR; linkage=none"
lotcon-5152,municipality-7,441414.42,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 130; concession=2 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 130, CON 2 NE TSR; linkage=none"
lotcon-5153,municipality-7,807324.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=4; legal=LOT 17, CON 4; linkage=none"
lotcon-5154,municipality-4,825875.89,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 20; concession=11; legal=LOT 20, CON 11; linkage=none"
lotcon-5155,municipality-7,405353.91,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 69; concession=2 NORTH OF DURHAM ROAD; legal=LOT 69, CON 2 NDR; linkage=none"
lotcon-5156,municipality-4,812868.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 26; concession=14; legal=LOT 26, CON 14; linkage=none"
lotcon-5157,municipality-7,405771.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 118; concession=1 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 118, CON 1 SW TSR; linkage=none"
lotcon-5158,municipality-7,397520.21,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 124; concession=1 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 124, CON 1 NE TSR; linkage=none"
lotcon-5159,municipality-7,411489.93,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 112; concession=2 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 112, CON 2 SW TSR; linkage=none"
lotcon-5160,municipality-4,647130.55,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 17; concession=15; legal=LOT 17, CON 15; linkage=none"
lotcon-5161,municipality-4,800150.43,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=12; legal=LOT 4, CON 12; linkage=none"
lotcon-5162,municipality-7,433050.94,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 51; concession=3 NORTH OF DURHAM ROAD; legal=LOT 51, CON 3 NDR; linkage=none"
lotcon-5163,municipality-7,801630.56,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 8; concession=5; legal=LOT 8, CON 5; linkage=none"
lotcon-5164,municipality-4,393594.28,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 106; concession=3 S W OF TORONTO AND SYDENHAM ROAD; legal=LOT 106, CON 3 SW TSR; linkage=none"
lotcon-5165,municipality-7,799656.53,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 39; concession=6; legal=LOT 39, CON 6; linkage=none"
lotcon-5166,municipality-7,406745.53,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 68; concession=2 NORTH OF DURHAM ROAD; legal=LOT 68, CON 2 NDR; linkage=none"
lotcon-5167,municipality-4,791819.17,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 19; concession=11; legal=LOT 19, CON 11; linkage=none"
lotcon-5168,municipality-4,695267.47,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=15; legal=LOT 16, CON 15; linkage=none"
lotcon-5169,municipality-7,835692.40,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=7; legal=LOT 30, CON 7; linkage=none"
lotcon-5170,municipality-7,418328.00,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 21; concession=8; legal=LOT 21, CON 8; linkage=none"
lotcon-5171,municipality-4,799048.07,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 3; concession=12; legal=LOT 3, CON 12; linkage=none"
lotcon-5172,municipality-7,400106.16,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 137; concession=3 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 137, CON 3 NE TSR; linkage=none"
lotcon-5173,municipality-2,1606076.13,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 30; concession=12; legal=LOT 30, CON 12; linkage=none"
lotcon-5174,municipality-7,417115.87,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 50; concession=3 NORTH OF DURHAM ROAD; legal=LOT 50, CON 3 NDR; linkage=none"
lotcon-5175,municipality-4,798901.19,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 25; concession=14; legal=LOT 25, CON 14; linkage=none"
lotcon-5176,municipality-4,1249030.15,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 4; concession=1 EAST OF GARAFRAXA ROAD; legal=LOT 4, 1 EGR; linkage=none"
lotcon-5177,municipality-4,796260.31,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 6; concession=3 WEST OF GARAFRAXA ROAD; legal=LOT 6, 3 WGR; linkage=none"
lotcon-5178,municipality-7,839177.58,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 16; concession=4; legal=LOT 16, CON 4; linkage=none"
lotcon-5179,municipality-7,411045.79,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 67; concession=2 NORTH OF DURHAM ROAD; legal=LOT 67, CON 2 NDR; linkage=none"
lotcon-5180,municipality-7,382250.01,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 131; concession=2 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 131, CON 2 NE TSR; linkage=none"
lotcon-5181,municipality-7,410275.77,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 125; concession=1 N E OF TORONTO AND SYDENHAM ROAD; legal=LOT 125, CON 1 NE TSR; linkage=none"
lotcon-5182,municipality-4,819215.35,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 9; concession=2 EAST OF GARAFRAXA ROAD; legal=LOT 9, 2 EGR; linkage=none"
lotcon-5183,municipality-4,798485.24,unknown_lot_fabric_proxy,unknown,unknown,grey_gis_lots_and_concessions_grey,direct_local,"lot_fabric_proxy; lot=LOT 18; concession=11; legal=LOT 18, CON 11; linkage=none"
